longitude,latitude,clc_quartier,clc_secteur,haut_tot,haut_tronc,tronc_diam,fk_arb_etat,fk_stadedev,fk_port,fk_pied,fk_situation,fk_revetement,age_estim,fk_prec_estim,clc_nbr_diag,fk_nomtech,villeca,feuillage,remarquable
3.2953777894144967,49.86025938137659,Quartier de l'Europe,Rue Hertz,37.0,4.0,305.0,SUPPRIMÉ,Adulte,semi libre,gazon,Groupe,Oui,70.0,2.0,2.0,POPNIGita,VILLE,Feuillu,Non
3.2942365731476917,49.85990777257958,Quartier de l'Europe,Rue Berthollet,26.0,4.0,240.0,Essouché,Adulte,semi libre,gazon,Groupe,Non,50.0,2.0,2.0,POPCAN,VILLE,Feuillu,Non
3.294284133439987,49.85993012065888,Quartier de l'Europe,Rue Berthollet,26.0,4.0,155.0,Essouché,Adulte,semi libre,gazon,Groupe,Non,40.0,2.0,1.0,POPCAN,VILLE,Feuillu,Non
3.2943065828588245,49.85990189986272,Quartier de l'Europe,Rue Berthollet,26.0,4.0,150.0,Essouché,Adulte,semi libre,gazon,Groupe,Non,40.0,2.0,1.0,POPCAN,VILLE,Feuillu,Non
3.2951791367306638,49.85986451921,Quartier de l'Europe,Rue Berthollet,33.0,2.0,290.0,SUPPRIMÉ,Adulte,semi libre,gazon,Isolé,Non,50.0,2.0,1.0,POPNIGita,VILLE,Feuillu,Non
3.301578294968093,49.86153324644728,Quartier de l'Europe,Square des Marronniers,27.0,12.0,310.0,Essouché,Adulte,semi libre,gazon,Groupe,Non,100.0,2.0,2.0,POPALB,VILLE,Feuillu,Non
3.301501190440338,49.86142790050207,Quartier de l'Europe,Square des Marronniers,27.0,8.0,375.0,SUPPRIMÉ,Adulte,semi libre,gazon,Isolé,Non,100.0,2.0,1.0,POPALB,VILLE,Feuillu,Non
3.3021841168685224,49.86119159030398,Quartier de l'Europe,Square des Marronniers,26.0,6.0,330.0,Essouché,Adulte,semi libre,gazon,Groupe,Non,150.0,2.0,2.0,AESHIP,VILLE,Feuillu,Non
3.3023976357741547,49.86135934908012,Quartier de l'Europe,Square des Marronniers,26.0,6.0,285.0,REMPLACÉ,Adulte,semi libre,gazon,Groupe,Non,150.0,2.0,1.0,AESHIP,VILLE,Feuillu,Non
3.3024628401794818,49.86131782936798,Quartier de l'Europe,Square des Marronniers,26.0,8.0,270.0,Essouché,Adulte,semi libre,gazon,Groupe,Non,150.0,2.0,2.0,AESHIP,VILLE,Feuillu,Non
3.3027423135955005,49.86251883001438,Quartier de l'Europe,Rue du Capitaine Dumont,20.0,3.0,190.0,EN PLACE,Adulte,semi libre,gazon,Isolé,Non,50.0,10.0,1.0,POPALB,VILLE,Feuillu,Non
3.3024481629284166,49.862520746811605,Quartier de l'Europe,Rue du Capitaine Dumont,17.0,3.0,225.0,EN PLACE,Adulte,semi libre,gazon,Groupe,Non,50.0,10.0,1.0,POPALB,VILLE,Feuillu,Non
3.305317903151699,49.85767898809998,Quartier Remicourt,Avenue de la Résistance,22.0,2.0,200.0,REMPLACÉ,Adulte,semi libre,gazon,Groupe,Non,40.0,15.0,1.0,POPTRE,VILLE,Feuillu,Non
3.3052428177052326,49.85766538916158,Quartier Remicourt,Avenue de la Résistance,20.0,3.0,185.0,SUPPRIMÉ,Adulte,semi libre,gazon,Groupe,Non,40.0,15.0,1.0,POPTRE,VILLE,Feuillu,Non
3.3054143038043238,49.8575679814824,Quartier Remicourt,Avenue de la Résistance,22.0,3.0,190.0,SUPPRIMÉ,Adulte,semi libre,gazon,Isolé,Non,40.0,15.0,1.0,POPTRE,VILLE,Feuillu,Non
3.304784447232572,49.855891960714935,Quartier Remicourt,Rue Jacky Tabar,6.0,2.0,22.0,EN PLACE,Jeune,semi libre,gazon,Alignement,Non,10.0,5.0,0.0,BETPEN,VILLE,Feuillu,Non
3.301497088746728,49.865287083656874,OMISSY,Terrain aventure Europe,31.0,4.0,152.0,EN PLACE,Adulte,semi libre,gazon,Groupe,Non,30.0,10.0,1.0,POPNIGita,VILLE,Feuillu,Non
3.3015089034942116,49.8652638794621,OMISSY,Terrain aventure Europe,30.0,4.0,90.0,EN PLACE,Adulte,semi libre,gazon,Groupe,Non,30.0,10.0,1.0,POPNIGita,VILLE,Feuillu,Non
3.3015105725050726,49.865235351976786,OMISSY,Terrain aventure Europe,31.0,4.0,129.0,EN PLACE,Adulte,semi libre,gazon,Groupe,Non,30.0,10.0,1.0,POPNIGita,VILLE,Feuillu,Non
3.301547320988022,49.865231101328405,OMISSY,Terrain aventure Europe,24.0,4.0,71.0,SUPPRIMÉ,Adulte,semi libre,gazon,Groupe,Non,30.0,10.0,1.0,POPNIGita,VILLE,Feuillu,Non
3.301538278926256,49.86525667549182,OMISSY,Terrain aventure Europe,28.0,4.0,70.0,EN PLACE,Adulte,semi libre,gazon,Groupe,Non,30.0,10.0,1.0,POPNIGita,VILLE,Feuillu,Non
3.301527537249965,49.86530602305151,OMISSY,Terrain aventure Europe,28.0,4.0,92.0,EN PLACE,Adulte,semi libre,gazon,Groupe,Non,30.0,10.0,1.0,POPNIGita,VILLE,Feuillu,Non
3.301558649690453,49.865281583460785,OMISSY,Terrain aventure Europe,28.0,4.0,76.0,EN PLACE,Adulte,semi libre,gazon,Groupe,Non,30.0,10.0,1.0,POPNIGita,VILLE,Feuillu,Non
3.301571361845873,49.86525481133049,OMISSY,Terrain aventure Europe,25.0,4.0,73.0,SUPPRIMÉ,Adulte,semi libre,gazon,Groupe,Non,30.0,10.0,1.0,POPNIGita,VILLE,Feuillu,Non
3.3015970986458094,49.865254153667486,OMISSY,Terrain aventure Europe,15.0,4.0,57.0,EN PLACE,Adulte,semi libre,gazon,Groupe,Non,30.0,10.0,1.0,POPNIGita,VILLE,Feuillu,Non
3.301604604942303,49.86527968713654,OMISSY,Terrain aventure Europe,25.0,4.0,60.0,EN PLACE,Adulte,semi libre,gazon,Groupe,Non,30.0,10.0,1.0,POPNIGita,VILLE,Feuillu,Non
3.3016230608582937,49.865291526054115,OMISSY,Terrain aventure Europe,26.0,4.0,66.0,EN PLACE,Adulte,semi libre,gazon,Groupe,Non,30.0,10.0,1.0,POPNIGita,VILLE,Feuillu,Non
3.301631414865728,49.86530517282718,OMISSY,Terrain aventure Europe,26.0,4.0,74.0,EN PLACE,Adulte,semi libre,gazon,Groupe,Non,30.0,10.0,1.0,POPNIGita,VILLE,Feuillu,Non
3.301624152229333,49.86532064072202,OMISSY,Terrain aventure Europe,29.0,4.0,92.0,EN PLACE,Adulte,semi libre,gazon,Groupe,Non,30.0,10.0,1.0,POPNIGita,VILLE,Feuillu,Non
3.301620565612925,49.865336100074636,OMISSY,Terrain aventure Europe,31.0,4.0,120.0,EN PLACE,Adulte,semi libre,gazon,Groupe,Non,30.0,10.0,1.0,POPNIGita,VILLE,Feuillu,Non
3.3015939349845436,49.865340919933466,OMISSY,Terrain aventure Europe,31.0,4.0,131.0,EN PLACE,Adulte,semi libre,gazon,Groupe,Non,30.0,10.0,1.0,POPNIGita,VILLE,Feuillu,Non
3.301646741351251,49.865316335602586,OMISSY,Terrain aventure Europe,24.0,4.0,74.0,EN PLACE,Adulte,semi libre,gazon,Groupe,Non,30.0,10.0,1.0,POPNIGita,VILLE,Feuillu,Non
3.3016587828776056,49.86530061898206,OMISSY,Terrain aventure Europe,24.0,4.0,50.0,EN PLACE,Adulte,semi libre,gazon,Groupe,Non,30.0,10.0,1.0,POPNIGita,VILLE,Feuillu,Non
3.3016841517809006,49.865299842671604,OMISSY,Terrain aventure Europe,30.0,4.0,110.0,EN PLACE,Adulte,semi libre,gazon,Groupe,Non,30.0,10.0,1.0,POPNIGita,VILLE,Feuillu,Non
3.301648736424249,49.86528067782682,OMISSY,Terrain aventure Europe,25.0,4.0,75.0,EN PLACE,Adulte,semi libre,gazon,Groupe,Non,30.0,10.0,1.0,POPNIGita,VILLE,Feuillu,Non
3.301650833905552,49.865262132269336,OMISSY,Terrain aventure Europe,24.0,4.0,76.0,EN PLACE,Adulte,semi libre,gazon,Groupe,Non,30.0,10.0,1.0,POPNIGita,VILLE,Feuillu,Non
3.301683306060017,49.8652502857158,OMISSY,Terrain aventure Europe,26.0,4.0,83.0,EN PLACE,Adulte,semi libre,gazon,Groupe,Non,30.0,10.0,1.0,POPNIGita,VILLE,Feuillu,Non
3.301674927870349,49.86523248001157,OMISSY,Terrain aventure Europe,26.0,4.0,95.0,EN PLACE,Adulte,semi libre,gazon,Groupe,Non,30.0,10.0,1.0,POPNIGita,VILLE,Feuillu,Non
3.3016351615683894,49.865223665391845,OMISSY,Terrain aventure Europe,24.0,4.0,105.0,EN PLACE,Adulte,semi libre,gazon,Groupe,Non,30.0,10.0,1.0,POPNIGita,VILLE,Feuillu,Non
3.301592611511227,49.865210220617,OMISSY,Terrain aventure Europe,30.0,4.0,155.0,EN PLACE,Adulte,semi libre,gazon,Groupe,Non,30.0,10.0,1.0,POPNIGita,VILLE,Feuillu,Non
3.2997244232727296,49.864887702041344,Quartier de l'Europe,Espace de glisse,32.0,4.0,152.0,SUPPRIMÉ,Adulte,semi libre,gazon,Groupe,Non,40.0,10.0,1.0,POPNIGita,VILLE,Feuillu,Non
3.2998264468111134,49.86488447926141,Quartier de l'Europe,Espace de glisse,35.0,2.0,175.0,SUPPRIMÉ,Adulte,semi libre,gazon,Groupe,Non,40.0,10.0,1.0,POPNIGita,VILLE,Feuillu,Non
3.299864171218406,49.864811890892796,Quartier de l'Europe,Espace de glisse,33.0,4.0,195.0,SUPPRIMÉ,Adulte,semi libre,gazon,Groupe,Non,40.0,10.0,1.0,POPNIGita,VILLE,Feuillu,Non
3.299981114887545,49.86476644204386,Quartier de l'Europe,Espace de glisse,35.0,4.0,210.0,SUPPRIMÉ,Adulte,semi libre,gazon,Groupe,Non,40.0,10.0,1.0,POPNIGita,VILLE,Feuillu,Non
3.2999168545632873,49.86501677171535,Quartier de l'Europe,Espace de glisse,33.0,3.0,128.0,SUPPRIMÉ,Adulte,semi libre,gazon,Groupe,Non,40.0,10.0,1.0,POPNIGita,VILLE,Feuillu,Non
3.299967312464842,49.864998821018496,Quartier de l'Europe,Espace de glisse,35.0,4.0,199.0,SUPPRIMÉ,Adulte,semi libre,gazon,Groupe,Non,40.0,10.0,1.0,POPNIGita,VILLE,Feuillu,Non
3.300022828005891,49.86505989000405,Quartier de l'Europe,Espace de glisse,30.0,3.0,144.0,SUPPRIMÉ,Adulte,semi libre,gazon,Groupe,Non,40.0,10.0,1.0,POPNIGita,VILLE,Feuillu,Non
3.300031830925812,49.86515245007936,Quartier de l'Europe,Espace de glisse,35.0,4.0,181.0,SUPPRIMÉ,Adulte,semi libre,gazon,Groupe,Non,40.0,10.0,1.0,POPNIGita,VILLE,Feuillu,Non
3.306796131652366,49.862832372954735,OMISSY,Chemin de Morcourt,30.0,6.0,178.0,SUPPRIMÉ,vieux,semi libre,Terre,Groupe,Non,60.0,20.0,1.0,POPNIGita,VILLE,Feuillu,Non
3.306843452471348,49.86281371452331,OMISSY,Chemin de Morcourt,27.0,4.0,111.0,SUPPRIMÉ,vieux,semi libre,Terre,Groupe,Non,60.0,20.0,1.0,POPNIGita,VILLE,Feuillu,Non
3.306814597366922,49.8627845510302,OMISSY,Chemin de Morcourt,30.0,6.0,165.0,SUPPRIMÉ,vieux,semi libre,Terre,Groupe,Non,60.0,20.0,1.0,POPNIGita,VILLE,Feuillu,Non
3.3068253877034595,49.86274459156258,OMISSY,Chemin de Morcourt,30.0,6.0,152.0,SUPPRIMÉ,vieux,semi libre,Terre,Groupe,Non,60.0,20.0,1.0,POPNIGita,VILLE,Feuillu,Non
3.3067813434056346,49.86269668750154,OMISSY,Chemin de Morcourt,30.0,3.0,265.0,SUPPRIMÉ,vieux,semi libre,Terre,Groupe,Non,60.0,20.0,1.0,POPNIGita,VILLE,Feuillu,Non
3.3068277490362363,49.86270940649079,OMISSY,Chemin de Morcourt,30.0,3.0,180.0,SUPPRIMÉ,vieux,semi libre,Terre,Groupe,Non,60.0,20.0,1.0,POPNIGita,VILLE,Feuillu,Non
3.3068786033022732,49.86272781920425,OMISSY,Chemin de Morcourt,30.0,3.0,116.0,SUPPRIMÉ,vieux,semi libre,Terre,Groupe,Non,60.0,20.0,1.0,POPNIGita,VILLE,Feuillu,Non
3.306927140043942,49.86272769685759,OMISSY,Chemin de Morcourt,30.0,3.0,173.0,SUPPRIMÉ,vieux,semi libre,Terre,Groupe,Non,60.0,20.0,1.0,POPNIGita,VILLE,Feuillu,Non
3.295094410659845,49.85411042775877,Quartier Remicourt,Groupe scolaire Camille Desmoulins,21.0,3.0,280.0,REMPLACÉ,Adulte,réduit relâché,fosse arbre,Groupe,Non,100.0,20.0,1.0,TILTOM,VILLE,Feuillu,Non
3.304154421475078,49.860151566790535,Quartier de l'Europe,Rue Laplace,24.0,4.0,200.0,SUPPRIMÉ,Adulte,réduit,gazon,Groupe,Non,40.0,10.0,1.0,POPEURrob,VILLE,Feuillu,Non
3.304136331007935,49.860198933355385,Quartier de l'Europe,Rue Laplace,24.0,5.0,185.0,REMPLACÉ,Adulte,réduit,gazon,Groupe,Non,40.0,10.0,1.0,POPEURrob,VILLE,Feuillu,Non
3.3040343185726826,49.86017808961151,Quartier de l'Europe,Rue Laplace,22.0,4.0,190.0,REMPLACÉ,Adulte,réduit,gazon,Groupe,Non,40.0,10.0,1.0,POPEURrob,VILLE,Feuillu,Non
3.2921749103555005,49.85053921475878,Quartier Remicourt,Parc des Champs-Elysées,17.0,4.0,134.0,EN PLACE,Adulte,semi libre,gazon,Alignement,Non,50.0,10.0,0.0,PLAACE,VILLE,Feuillu,Non
3.292258838756083,49.85045875725658,Quartier Remicourt,Parc des Champs-Elysées,17.0,4.0,134.0,EN PLACE,Adulte,semi libre,gazon,Alignement,Non,50.0,10.0,0.0,PLAACE,VILLE,Feuillu,Non
3.2923497529234296,49.85037160142958,Quartier Remicourt,Parc des Champs-Elysées,17.0,4.0,135.0,EN PLACE,Adulte,semi libre,gazon,Alignement,Non,50.0,10.0,0.0,PLAACE,VILLE,Feuillu,Non
3.2925443840431536,49.850185017037376,Quartier Remicourt,Parc des Champs-Elysées,17.0,4.0,143.0,EN PLACE,Adulte,semi libre,gazon,Alignement,Non,50.0,10.0,0.0,PLAACE,VILLE,Feuillu,Non
3.2926363105910346,49.85009688837419,Quartier Remicourt,Parc des Champs-Elysées,17.0,4.0,133.0,EN PLACE,Adulte,semi libre,gazon,Alignement,Non,50.0,10.0,0.0,PLAACE,VILLE,Feuillu,Non
3.292754119218653,49.84998394774907,Quartier Remicourt,Parc des Champs-Elysées,17.0,4.0,131.0,EN PLACE,Adulte,semi libre,gazon,Alignement,Non,50.0,10.0,0.0,PLAACE,VILLE,Feuillu,Non
3.2928419085046965,49.849899786866054,Quartier Remicourt,Parc des Champs-Elysées,17.0,4.0,131.0,EN PLACE,Adulte,semi libre,gazon,Alignement,Non,50.0,10.0,0.0,PLAACE,VILLE,Feuillu,Non
3.2929362561754236,49.84980933775117,Quartier Remicourt,Parc des Champs-Elysées,17.0,4.0,128.0,EN PLACE,Adulte,semi libre,gazon,Alignement,Non,50.0,10.0,0.0,PLAACE,VILLE,Feuillu,Non
3.293030056014662,49.84971941227358,Quartier Remicourt,Parc des Champs-Elysées,17.0,4.0,125.0,EN PLACE,Adulte,semi libre,gazon,Alignement,Non,50.0,10.0,0.0,PLAACE,VILLE,Feuillu,Non
3.293122724616158,49.849630571102836,Quartier Remicourt,Parc des Champs-Elysées,17.0,4.0,127.0,EN PLACE,Adulte,semi libre,gazon,Alignement,Non,50.0,10.0,0.0,PLAACE,VILLE,Feuillu,Non
3.2932129334074562,49.8495440888219,Quartier Remicourt,Parc des Champs-Elysées,17.0,4.0,137.0,EN PLACE,Adulte,semi libre,gazon,Alignement,Non,50.0,10.0,0.0,PLAACE,VILLE,Feuillu,Non
3.293305756180216,49.84945509787029,Quartier Remicourt,Parc des Champs-Elysées,17.0,4.0,140.0,EN PLACE,Adulte,semi libre,gazon,Alignement,Non,50.0,10.0,0.0,PLAACE,VILLE,Feuillu,Non
3.293395924241446,49.84936865510069,Quartier Remicourt,Parc des Champs-Elysées,17.0,4.0,125.0,EN PLACE,Adulte,semi libre,gazon,Alignement,Non,50.0,10.0,0.0,PLAACE,VILLE,Feuillu,Non
3.2934870306837905,49.84928130995905,Quartier Remicourt,Parc des Champs-Elysées,17.0,4.0,134.0,EN PLACE,Adulte,semi libre,gazon,Alignement,Non,50.0,10.0,0.0,PLAACE,VILLE,Feuillu,Non
3.293474569980707,49.84920855369473,Quartier Remicourt,Parc des Champs-Elysées,17.0,4.0,171.0,EN PLACE,Adulte,semi libre,gazon,Alignement,Non,50.0,10.0,0.0,PLAACE,VILLE,Feuillu,Non
3.293380846583557,49.849298407436464,Quartier Remicourt,Parc des Champs-Elysées,17.0,4.0,155.0,EN PLACE,Adulte,semi libre,gazon,Alignement,Non,50.0,10.0,0.0,PLAACE,VILLE,Feuillu,Non
3.2932884555769646,49.84938698381116,Quartier Remicourt,Parc des Champs-Elysées,17.0,4.0,142.0,EN PLACE,Adulte,semi libre,gazon,Alignement,Non,50.0,10.0,0.0,PLAACE,VILLE,Feuillu,Non
3.293194149457745,49.84947739446621,Quartier Remicourt,Parc des Champs-Elysées,17.0,4.0,145.0,EN PLACE,Adulte,semi libre,gazon,Alignement,Non,50.0,10.0,0.0,PLAACE,VILLE,Feuillu,Non
3.2931110814175524,49.84955702969511,Quartier Remicourt,Parc des Champs-Elysées,17.0,4.0,150.0,EN PLACE,Adulte,semi libre,gazon,Alignement,Non,50.0,10.0,0.0,PLAACE,VILLE,Feuillu,Non
3.2930184945116587,49.84964579423634,Quartier Remicourt,Parc des Champs-Elysées,17.0,4.0,158.0,EN PLACE,Adulte,semi libre,gazon,Alignement,Non,50.0,10.0,0.0,PLAACE,VILLE,Feuillu,Non
3.292922273994243,49.84973803991177,Quartier Remicourt,Parc des Champs-Elysées,17.0,4.0,150.0,EN PLACE,Adulte,semi libre,gazon,Alignement,Non,50.0,10.0,0.0,PLAACE,VILLE,Feuillu,Non
3.292826402883633,49.8498299483862,Quartier Remicourt,Parc des Champs-Elysées,17.0,4.0,145.0,EN PLACE,Adulte,semi libre,gazon,Alignement,Non,50.0,10.0,0.0,PLAACE,VILLE,Feuillu,Non
3.2927370542138426,49.84991560647674,Quartier Remicourt,Parc des Champs-Elysées,17.0,4.0,148.0,EN PLACE,Adulte,semi libre,gazon,Alignement,Non,50.0,10.0,0.0,PLAACE,VILLE,Feuillu,Non
3.292646918555103,49.85000201626774,Quartier Remicourt,Parc des Champs-Elysées,17.0,4.0,160.0,EN PLACE,Adulte,semi libre,gazon,Alignement,Non,50.0,10.0,0.0,PLAACE,VILLE,Feuillu,Non
3.2925291898210705,49.850114879265995,Quartier Remicourt,Parc des Champs-Elysées,17.0,4.0,162.0,EN PLACE,Adulte,semi libre,gazon,Alignement,Non,50.0,10.0,0.0,PLAACE,VILLE,Feuillu,Non
3.2923408841106188,49.85029540175428,Quartier Remicourt,Parc des Champs-Elysées,17.0,4.0,157.0,EN PLACE,Adulte,semi libre,gazon,Alignement,Non,50.0,10.0,0.0,PLAACE,VILLE,Feuillu,Non
3.292245986919687,49.85038637588268,Quartier Remicourt,Parc des Champs-Elysées,17.0,4.0,152.0,EN PLACE,Adulte,semi libre,gazon,Alignement,Non,50.0,10.0,0.0,PLAACE,VILLE,Feuillu,Non
3.2921597193379215,49.85046907784249,Quartier Remicourt,Parc des Champs-Elysées,17.0,4.0,150.0,EN PLACE,Adulte,semi libre,gazon,Alignement,Non,50.0,10.0,0.0,PLAACE,VILLE,Feuillu,Non
3.292068411995048,49.85055660850168,Quartier Remicourt,Parc des Champs-Elysées,17.0,4.0,159.0,EN PLACE,Adulte,semi libre,gazon,Alignement,Non,50.0,10.0,0.0,PLAACE,VILLE,Feuillu,Non
3.291970820536213,49.85065016308701,Quartier Remicourt,Parc des Champs-Elysées,17.0,4.0,154.0,EN PLACE,Adulte,semi libre,gazon,Alignement,Non,50.0,10.0,0.0,PLAACE,VILLE,Feuillu,Non
3.291875144968418,49.85074188235103,Quartier Remicourt,Parc des Champs-Elysées,17.0,4.0,152.0,EN PLACE,Adulte,semi libre,gazon,Alignement,Non,50.0,10.0,0.0,PLAACE,VILLE,Feuillu,Non
3.2917846951949423,49.85082858980912,Quartier Remicourt,Parc des Champs-Elysées,17.0,4.0,161.0,EN PLACE,Adulte,semi libre,gazon,Alignement,Non,50.0,10.0,0.0,PLAACE,VILLE,Feuillu,Non
3.291692569421448,49.85091690616744,Quartier Remicourt,Parc des Champs-Elysées,17.0,4.0,155.0,EN PLACE,Adulte,semi libre,gazon,Alignement,Non,50.0,10.0,0.0,PLAACE,VILLE,Feuillu,Non
3.2916086780174707,49.85099732539251,Quartier Remicourt,Parc des Champs-Elysées,17.0,4.0,189.0,EN PLACE,Adulte,semi libre,gazon,Alignement,Non,50.0,10.0,0.0,PLAACE,VILLE,Feuillu,Non
3.291345533471742,49.850830484145305,Quartier Remicourt,Parc des Champs-Elysées,16.0,4.0,158.0,EN PLACE,Adulte,semi libre,gazon,Alignement,Non,50.0,10.0,0.0,PLAACE,VILLE,Feuillu,Non
3.2914394169884256,49.850740485161396,Quartier Remicourt,Parc des Champs-Elysées,16.0,4.0,135.0,EN PLACE,Adulte,semi libre,gazon,Alignement,Non,50.0,10.0,0.0,PLAACE,VILLE,Feuillu,Non
3.2915307465286836,49.85065293426865,Quartier Remicourt,Parc des Champs-Elysées,16.0,4.0,140.0,EN PLACE,Adulte,semi libre,gazon,Alignement,Non,50.0,10.0,0.0,PLAACE,VILLE,Feuillu,Non
3.291618424302217,49.85056653506793,Quartier Remicourt,Parc des Champs-Elysées,16.0,4.0,138.0,EN PLACE,Adulte,semi libre,gazon,Alignement,Non,50.0,10.0,0.0,PLAACE,VILLE,Feuillu,Non
3.2917179118160815,49.8504735101001,Quartier Remicourt,Parc des Champs-Elysées,16.0,4.0,137.0,EN PLACE,Adulte,semi libre,gazon,Alignement,Non,50.0,10.0,0.0,PLAACE,VILLE,Feuillu,Non
3.291810663021486,49.85038459427768,Quartier Remicourt,Parc des Champs-Elysées,16.0,4.0,140.0,EN PLACE,Adulte,semi libre,gazon,Alignement,Non,50.0,10.0,0.0,PLAACE,VILLE,Feuillu,Non
3.2918960227190692,49.8503027669115,Quartier Remicourt,Parc des Champs-Elysées,16.0,4.0,127.0,EN PLACE,Adulte,semi libre,gazon,Alignement,Non,50.0,10.0,0.0,PLAACE,VILLE,Feuillu,Non
3.2919889281242005,49.850213702212855,Quartier Remicourt,Parc des Champs-Elysées,16.0,4.0,132.0,REMPLACÉ,Adulte,semi libre,gazon,Alignement,Non,50.0,10.0,0.0,PLAACE,VILLE,Feuillu,Non
3.2920864136026364,49.850120247651134,Quartier Remicourt,Parc des Champs-Elysées,16.0,4.0,131.0,EN PLACE,Adulte,semi libre,gazon,Alignement,Non,50.0,10.0,0.0,PLAACE,VILLE,Feuillu,Non
3.292179994388936,49.85003053559181,Quartier Remicourt,Parc des Champs-Elysées,16.0,4.0,132.0,EN PLACE,Adulte,semi libre,gazon,Alignement,Non,50.0,10.0,0.0,PLAACE,VILLE,Feuillu,Non
3.2922727439203063,49.84994161938728,Quartier Remicourt,Parc des Champs-Elysées,16.0,4.0,149.0,EN PLACE,Adulte,semi libre,gazon,Alignement,Non,50.0,10.0,0.0,PLAACE,VILLE,Feuillu,Non
3.2923899502301204,49.849829257813056,Quartier Remicourt,Parc des Champs-Elysées,16.0,4.0,136.0,EN PLACE,Adulte,semi libre,gazon,Alignement,Non,50.0,10.0,0.0,PLAACE,VILLE,Feuillu,Non
3.2924804095263895,49.84974253633437,Quartier Remicourt,Parc des Champs-Elysées,16.0,4.0,137.0,EN PLACE,Adulte,semi libre,gazon,Alignement,Non,50.0,10.0,0.0,PLAACE,VILLE,Feuillu,Non
3.292572582844802,49.84965417243461,Quartier Remicourt,Parc des Champs-Elysées,16.0,4.0,136.0,EN PLACE,Adulte,semi libre,gazon,Alignement,Non,50.0,10.0,0.0,PLAACE,VILLE,Feuillu,Non
3.29266782917832,49.84956286179093,Quartier Remicourt,Parc des Champs-Elysées,16.0,4.0,141.0,EN PLACE,Adulte,semi libre,gazon,Alignement,Non,50.0,10.0,0.0,PLAACE,VILLE,Feuillu,Non
3.2927587022487903,49.84947574257116,Quartier Remicourt,Parc des Champs-Elysées,16.0,4.0,134.0,EN PLACE,Adulte,semi libre,gazon,Alignement,Non,50.0,10.0,0.0,PLAACE,VILLE,Feuillu,Non
3.2928493150872673,49.849388872963985,Quartier Remicourt,Parc des Champs-Elysées,16.0,4.0,142.0,EN PLACE,Adulte,semi libre,gazon,Alignement,Non,50.0,10.0,0.0,PLAACE,VILLE,Feuillu,Non
3.2929394036329094,49.84930250536406,Quartier Remicourt,Parc des Champs-Elysées,16.0,4.0,131.0,EN PLACE,Adulte,semi libre,gazon,Alignement,Non,50.0,10.0,0.0,PLAACE,VILLE,Feuillu,Non
3.2930309517836607,49.849214737817086,Quartier Remicourt,Parc des Champs-Elysées,16.0,4.0,139.0,EN PLACE,Adulte,semi libre,gazon,Alignement,Non,50.0,10.0,0.0,PLAACE,VILLE,Feuillu,Non
3.2931233982403953,49.84912611025425,Quartier Remicourt,Parc des Champs-Elysées,16.0,4.0,139.0,EN PLACE,Adulte,semi libre,gazon,Alignement,Non,50.0,10.0,0.0,PLAACE,VILLE,Feuillu,Non
3.293066519459938,49.84903415854598,Quartier Remicourt,Parc des Champs-Elysées,16.0,4.0,152.0,EN PLACE,Adulte,semi libre,gazon,Alignement,Non,50.0,10.0,0.0,PLAACE,VILLE,Feuillu,Non
3.292974324708472,49.849122548089355,Quartier Remicourt,Parc des Champs-Elysées,16.0,4.0,136.0,EN PLACE,Adulte,semi libre,gazon,Alignement,Non,50.0,10.0,0.0,PLAACE,VILLE,Feuillu,Non
3.292882670168804,49.849210416555295,Quartier Remicourt,Parc des Champs-Elysées,16.0,4.0,133.0,EN PLACE,Adulte,semi libre,gazon,Alignement,Non,50.0,10.0,0.0,PLAACE,VILLE,Feuillu,Non
3.292785786639376,49.84930329762476,Quartier Remicourt,Parc des Champs-Elysées,16.0,4.0,138.0,EN PLACE,Adulte,semi libre,gazon,Alignement,Non,50.0,10.0,0.0,PLAACE,VILLE,Feuillu,Non
3.2927030306871456,49.84938263420492,Quartier Remicourt,Parc des Champs-Elysées,16.0,4.0,142.0,EN PLACE,Adulte,semi libre,gazon,Alignement,Non,50.0,10.0,0.0,PLAACE,VILLE,Feuillu,Non
3.2926094272093818,49.849472371042786,Quartier Remicourt,Parc des Champs-Elysées,16.0,4.0,120.0,EN PLACE,Adulte,semi libre,gazon,Alignement,Non,50.0,10.0,0.0,PLAACE,VILLE,Feuillu,Non
3.2925173040692908,49.84956068720457,Quartier Remicourt,Parc des Champs-Elysées,16.0,4.0,130.0,EN PLACE,Adulte,semi libre,gazon,Alignement,Non,50.0,10.0,0.0,PLAACE,VILLE,Feuillu,Non
3.2924253783119073,49.84964881579507,Quartier Remicourt,Parc des Champs-Elysées,16.0,4.0,128.0,EN PLACE,Adulte,semi libre,gazon,Alignement,Non,50.0,10.0,0.0,PLAACE,VILLE,Feuillu,Non
3.292333450834035,49.84973694431366,Quartier Remicourt,Parc des Champs-Elysées,16.0,4.0,130.0,EN PLACE,Adulte,semi libre,gazon,Alignement,Non,50.0,10.0,0.0,PLAACE,VILLE,Feuillu,Non
3.292242186645016,49.84982443637314,Quartier Remicourt,Parc des Champs-Elysées,16.0,4.0,143.0,EN PLACE,Adulte,semi libre,gazon,Alignement,Non,50.0,10.0,0.0,PLAACE,VILLE,Feuillu,Non
